"Sistema","OperacaoPermissao","Executavel","Categoria","TextoEncontrado","Confianca","Observacao"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1D","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1D","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1D","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavFacilLan","financeiro/caixa","CFSangriaCaixa1D","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CFSangriaCaixa1","LavSoft","financeiro/caixa","CFSangriaCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ClientesCad1","Financeiro","cadastro","Clientes Cadastros Entre","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ClientesCad1","LavSoft","cadastro","ClientesCad1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CobrancaDiversas","LavFacilLan","financeiro/caixa","CobrancaDiversas","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CobrancaDiversas","LavFacilLan","financeiro/caixa","CobrancaDiversasClick","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CobrancaDiversas","LavSoft","financeiro/caixa","CobrancaDiversas","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CobrancaDiversas","LavSoft","financeiro/caixa","CobrancaDiversasClick","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissaoPagamento1","LavSoft","relatorio/impressao","ComissaoPagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ComissoRol1","LavSoft","relatorio/impressao","ComissoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1\","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1\","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1\","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1\","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","CondicaodePagamento1","LavSoft","cadastro","CondicaodePagamento1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ConIntEntrega1","LavFacilLan","operacional","ConIntEntrega1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ConIntEntrega1","LavFacilLan","operacional","ConIntEntrega1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ConIntEntrega1","LavSoft","operacional","ConIntEntrega1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ConIntEntrega1","LavSoft","operacional","ConIntEntrega1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa (Desativado)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa (Desativado)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa (Desativado)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","Controle de Caixa (Desativado)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeCaixa1","LavSoft","financeiro/caixa","ControledeCaixa1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavFacilLan","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavFacilLan","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavFacilLan","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavFacilLan","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","Controle de Lavagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1p","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1p","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1p","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeLavagem1","LavSoft","operacional","ControledeLavagem1p","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","Controle de Metas","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","Controle de Metas","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","Controle de Metas","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","ControledeMetas1","LavSoft","operacional","ControledeMetas1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","/Bloqueia Cores Repetidas no Controle de Entrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","/Bloqueia Cores Repetidas no Controle de Entrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","/Bloqueia Cores Repetidas no Controle de Entrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","/Bloqueia Cores Repetidas no Controle de Entrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Bloqueia Cores (Controle Ent.)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Bloqueia Cores (Controle Ent.)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Bloqueia Cores (Controle Ent.)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Bloqueia Cores (Controle Ent.)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Cadastro de Cores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Cadastro de Cores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Cadastro de Cores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","Cadastro de Cores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada,","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada,","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada,","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Cores1","LavSoft","cadastro","CB_CoresEntrada,","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro",":\Equipexe\Sincroniza\Envio\Defeitos.xml","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro",":\Equipexe\Sincroniza\Envio\Defeitos.xml","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro",":\Equipexe\Sincroniza\Envio\Defeitos.xml","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro",":\Equipexe\Sincroniza\Envio\Defeitos.xml","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavFacilLan","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Cadastro de Defeitos","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Cadastro de Defeitos","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Cadastro de Defeitos","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Cadastro de Defeitos","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Defeitos1","LavSoft","cadastro","Defeitos encontrados no Produto","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Delivery1","LavFacilLan","operacional","3|Tipos de Entrada (Retira, Entrega, Delivery e Etc)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Delivery1","LavFacilLan","financeiro/caixa","AJUSTE REF. AO DELIVERY DO DESCONTO DO ROL N","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Delivery1","LavFacilLan","operacional","DELIVERY - Horario de Entrega do Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Delivery1","LavSoft","operacional","3|Tipos de Entrada (Retira, Entrega, Delivery e Etc)","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Delivery1","LavSoft","relatorio/impressao","Movimento Delivery","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Desconto Porcentagem - Se valor final for 0,zera os valores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Desconto Porcentagem - Se valor final for 0,zera os valores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Desconto Porcentagem - Se valor final for 0,zera os valores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Desconto Porcentagem - Se valor final for 0,zera os valores","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavFacilLan","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","DescontoPorc1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoPorc1","LavSoft","financeiro/caixa","Lb_DescontoPorc","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavFacilLan","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavFacilLan","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavFacilLan","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavFacilLan","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Desconto por Valor","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Desconto por Valor","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Desconto por Valor","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Desconto por Valor","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","DescontoporValor1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Filtros - Desconto por Valor ou Porcentagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Filtros - Desconto por Valor ou Porcentagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Filtros - Desconto por Valor ou Porcentagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontoporValor1","LavSoft","financeiro/caixa","Filtros - Desconto por Valor ou Porcentagem","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1P","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1P","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","DescontosnoRol1P","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","rio de Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","rio de Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","DescontosnoRol1","LavSoft","financeiro/caixa","rio de Descontos no Rol","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1Click","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1T","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1T","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1T","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","Devoluo1T","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","DevoluoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","DevoluoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","DevoluoPagamento1","media","correlacao por nome/texto; exige validacao visual"
"LAVSOFT","Devoluo1","LavSoft","financeiro/caixa","DevoluoPagamento1","media","correlacao por nome/texto; exige validacao visual"
